Darija (Arabic),Darija (Arabizi),English
عجبني لي ب الكحل سولتو بشحال قال لي تمنمية وتلاتين و لاخر لي قصير ب تسعمية آش هاد لحماق عطاه لي باش نصيسو جى قدي غزال,"3jbni li b lk7el, soltou bch7al, gal li 830, w la5er li 9sir b 900. ach had l7maq? 3tah li bach nssiso, ja 9ddi gzal.","I liked the black one, I asked him how much, he said 838, and the other short one for 900. What kind of madness is this? He gave it to me to try it on, it fit perfectly, beautiful!"
تيتسد من لفوق حتال لتحت منطوواتو زوينة,titsed mn lfou9 7tal ltta7t mntwwato zwina,"Folded from top to bottom, its shape is nice."
تمنمية وخمسين صافي و لاخر القصير لي كان غادي يجي قدي ب تسعمية وعشرين,tmenmia w 5msin safi w lakhir l9sir li kan ghadi yji qddi b 920,"Eight hundred and fifty is final, and the other short one that was supposed to come is nine hundred and twenty."
تمنمية وخمسين صافي و لاخر القصير لي كان غادي يجي قدي ب تسعمية وعشرين,tmenmia w 5msin safi w la5ir l9sir li kan ghadi yji qddi b 920,"Eight hundred and fifty is final, and the other short one that was supposed to come is nine hundred and twenty."
طويل ب تسعمية ولا مليون لباس,twil b 900 wla 1 millyon lbas,Tall with nine hundred or a million outfits.
ولكن قصير يا أمين بحال شي مونطو قصير و مافيهش القب,wlkn 9sir ya amin b7al chi monto 9sir w ma fihch l9b,"But it's short, Amin, like a short jacket without a hood."
ولكن لفصالة ديالو غزالة,walakin lfsala dyalo ghzala,But its design is beautiful.
واش كاين البيض أ أمينة,wash kayn lbid a amina,"Is there any eggs, Amina?"
واش كاين البيض أ أمينة,wach kayn lbid a amina,"Is there any eggs, Amina?"
شفتي ف المسلسل المونطوات لي كتلبشا ياسمين غزالة,shfiti f lmosalsal lmontowat li katlabsha yasmin ghzala,Did you see in the series the outfits that Yasmine wears? They're beautiful.
شفتي ف المسلسل المونطوات لي كتلبشا ياسمين غزالة,chfiti f lmosalsal lmontowat li katlabcha yasmin ghzala,Did you see in the series the outfits that Yasmine wears? They're beautiful.
غزالة,ghzala,Beautiful
غزالة بزاف كتدير عرض الأزياء كل مرة ب شكل,ghzala bzzaf katdir 3rd l2azya kul mara b shi kl.,"Very beautiful, she models in a different style each time."
غزالة بزاف كتدير عرض الأزياء كل مرة ب شكل,ghzala bzzaf katdir 3rd l2azya kul mara b chi kl.,"Very beautiful, she models in a different style each time."
بعد المراة الواحد متيكونش عند الواحد لفلوس,b3d lmra lwa7ed matykonsh 3nd lwa7ed lflous,Sometimes a person doesn't have money.
بعد المراة الواحد متيكونش عند الواحد لفلوس,b3d lmra lwa7ed matykonch 3nd lwa7ed lflous,Sometimes a person doesn't have money.
تيقيني أنا مبغيت نشري والو كنت بغيت شيحاجة كحلة,tiy9ini ana mabghit nchri walo kont bghit chi 7aja k7la,"Believe me, I don't want to buy anything; I just wanted something black."
حتى أنا حيت يه صغيرة غزالة,7tta ana 7it yeh sghira ghzala,"Me too, because she's a little beauty."
إن شاء الله فاش ناخد لفلوس نشري الصباط,incha allah fach na5od lflos nchri essebat,"God willing, when I get the money, I'll buy the shoes."
أنا خديت التخربيق قالو بلي الأسبوع الجاي غري يحطو سلعة جديدة إن شاء الله,ana 5dit et5erbi9 9alo bli losbo3 eljay ghadi y7etto sel3a jdida incha allah,"I heard that next week they will bring new goods, God willing."
ديال الشتى كي درق على البرد,dial lchta kay derq 3la lberd,Rain gear protects against the cold.
بصح سجلنا تقريباً خمسة و عشرين دقيقة,bssa7 sjlna tqriban 5 w 3chrin d9i9a,"Indeed, we recorded approximately twenty-five minutes."
أنا خاصني جوج ساعات علا الأقل,ana khassni jouj sa3at 3la la9al,I need at least two hours.
أنا خاصني جوج ساعات علا الأقل,ana 5assni jouj sa3at 3la la9al,I need at least two hours.
وشنو غادي ندير بها إلى بقات ف البرتابل ديالي,weshno ghadi ndir biha ila bqat f lportable dyali,What am I going to do with it if it stays on my phone?
وشنو غادي ندير بها إلى بقات ف البرتابل ديالي,wechno ghadi ndir biha ila bqat f lportable dyali,What am I going to do with it if it stays on my phone?
خليها ليا فاش تجي سيفطيها لي,khalliha lia fash tji siftiha li.,"Leave it for me, and when it arrives, send it to me."
خليها ليا فاش تجي سيفطيها لي,5alliha lia fach tji siftiha li.,"Leave it for me, and when it arrives, send it to me."
سيفط,sift,Send
هدشي مزيان,hadchi mzyan,This is good.
شتي فين وصل التكلاخ,chti fin wsl ttekhlakh,"""See how far the foolishness has gone."""
شتي فين وصل التكلاخ,chti fin wsl tte5la5,"""See how far the foolishness has gone."""
تنضن هادي متتصيفطش,tndn hadi mattsifatch,I think this won't send.
معرفتش علاش دارو فيها الصوت,ma3rftch 3lach daro fiha ssout,I don't know why they made it loud.
كي فضح لواحد ليكي سجل فهمتي,"kay fda7 lwa7ed likay sejjel, fhemtini?","He exposed someone who was recording, you understand?"
فاش كنت كنسجل مسمعت والو,fach kont kansjjel masme3t walo,"When I was recording, I didn't hear anything."
لا هدى متيسجلش,la hada mataysjelsh,"No, Huda is not registered."
لا هدى متيسجلش,la hada mataysjelch,"No, Huda is not registered."
تيقيني معرفتش واش فيهم كلهم ولا لا,tiyqini ma3rftch wach fihom kolhom wla la.,"Believe me, I don't know if it's all of them or not."
بعد المراة تنتشها برطابل و بعد المراة تنرجع لي العادي,b3d lmrat tntshha b portable w b3d lmrat tnraj3 li l3adi,"Sometimes I use my phone, and sometimes I go back to normal."
بعد المراة تنتشها برطابل و بعد المراة تنرجع لي العادي,b3d lmrat tntchha b portable w b3d lmrat tnraj3 li l3adi,"Sometimes I use my phone, and sometimes I go back to normal."
باقي تتبغي البرطبلات,baki tatbghi lportablat,Do you still like oranges?
فاش تيكون لواحد معندو ميدير,fash tikon lwa7ed ma3ndu midir,When someone has nothing to do.
فاش تيكون لواحد معندو ميدير,fach tikon lwa7ed ma3ndu midir,When someone has nothing to do.
تيقيني أنا معنديش,tiy9ini ana ma3ndich,"Believe me, I don't have."
و نتي عندك تخربيق,w nti 3ndk t5rbi9,And you are talking nonsense.
سمعي متينيهش,sma3i matinihsh,"Listen, don't ignore me."
سمعي متينيهش,sma3i matinihch,"Listen, don't ignore me."
وصلنا لي واحد الوقت فين ولا التيليفون تيخدم بوحدو,wslna li wa7d lwqt fin wla ttelephone tikhdm bou7do,We’ve reached a time where the phone works on its own.
وصلنا لي واحد الوقت فين ولا التيليفون تيخدم بوحدو,wslna li wa7d lwqt fin wla ttelephone ti5dm bou7do,We’ve reached a time where the phone works on its own.
دابة تيقولو ليه شنو كتقول وسلينا,daba ti9olo lih shno katgol wslina,"Now they are asking him what he is saying, and we are done."
دابة تيقولو ليه شنو كتقول وسلينا,daba ti9olo lih chno katgol wslina,"Now they are asking him what he is saying, and we are done."
هادي سعتاين وهما تيهدرو شنو كاين البارح و ليوم الهدرة فابور,hadi sa3tain w huma kayhdro shno kayn lbare7 w lyom lhdra fabour,"They've been talking for two hours about what happened yesterday and today, just talking for free."
هادي سعتاين وهما تيهدرو شنو كاين البارح و ليوم الهدرة فابور,hadi sa3tain w huma kayhdro chno kayn lbare7 w lyom lhdra fabour,"They've been talking for two hours about what happened yesterday and today, just talking for free."
أنا معرفاش تيقيني أنا عييت,ana ma3rfash tiy9ini ana 3iyit.,"I don't know, believe me, I'm tired."
أنا معرفاش تيقيني أنا عييت,ana ma3rfach tiy9ini ana 3iyit.,"I don't know, believe me, I'm tired."
نخليك تنعسي,nkhallik tna3si,I'll let you sleep.
نخليك تنعسي,n5allik tna3si,I'll let you sleep.
راكي عرفة إلى منعستيش فاللخر ديال سمانة راكي كتدوزي سمانة كلها عيانة,raki 3arfa ila man3stich f llkher dyal simana raki katdozi smana kolha 3iyana,"You know if you don't sleep well at the end of the week, you'll spend the whole week tired."
راكي عرفة إلى منعستيش فاللخر ديال سمانة راكي كتدوزي سمانة كلها عيانة,raki 3arfa ila man3stich f ll5er dyal simana raki katdozi smana kolha 3iyana,"You know if you don't sleep well at the end of the week, you'll spend the whole week tired."
يدي كتدرني,yeddi katdorni,My hand hurts.
أجي بعدة ممشيتيش عند الطبيب,aji b3da mameshitish 3nd ettbib,"Come on, why didn't you go to the doctor?"
أجي بعدة ممشيتيش عند الطبيب,aji b3da mamechitich 3nd ettbib,"Come on, why didn't you go to the doctor?"
معرفتش دابة واش هاد الطبيب نمشي عندو ديريكت ولا خصني ناخد رونديفو,ma3rftch daba wash had ettbib nmchi 3ndo direct wla khsni nakhd rondivo,I don't know if I should go directly to this doctor or if I need to make an appointment.
معرفتش دابة واش هاد الطبيب نمشي عندو ديريكت ولا خصني ناخد رونديفو,ma3rftch daba wach had ettbib nmchi 3ndo direct wla 5sni na5d rondivo,I don't know if I should go directly to this doctor or if I need to make an appointment.
هادي معرفثاش,hadi ma3rftash,I don't know this.
هادي معرفثاش,hadi ma3rftach,I don't know this.
معرفاش كيفاش خدام هاد الواحد,ma3rfach kifach khddam had lwa7ed,I don't know how this one works.
معرفاش كيفاش خدام هاد الواحد,ma3rfach kifach 5ddam had lwa7ed,I don't know how this one works.
معندكمش نيميرو ديالو,ma3ndkomch nimero dialo,You don't have his number.
معنديش قلت ليك كيفاش تلاقيتو غير صدفة,ma3ndich glt lik kifash tlaqito ghir sodfa,"""I told you I don't know how you met, it was just by chance."""
معنديش قلت ليك كيفاش تلاقيتو غير صدفة,ma3ndich glt lik kifach tlaqito ghir sodfa,"""I told you I don't know how you met, it was just by chance."""
هداك الراجل هو لي كلمني عليه,hadak errajel howa li kellmni 3lih,That man is the one who talked to me about it.
بان لي نمشي عند طبيب ديل الأعصاب و صافي,ban li nmshi 3nd tbib dial la3sab w safi,I think I should just go to a neurologist.
بان لي نمشي عند طبيب ديل الأعصاب و صافي,ban li nmchi 3nd tbib dial la3sab w safi,I think I should just go to a neurologist.
لازم غاي لقا الضغط طالع و غي سولك على حاجات بسيطة و إلى كان طبيب مزيان غاي يعطيك دوزي تحاليل,lazem ghay l9a eddaghet tale3 w ghi sewelk 3la 7ajat basita w ila kan tbib mezyan ghay y3tik dowzi ta7alil,"He will find your blood pressure high, ask you simple questions, and if he's a good doctor, he will give you tests to do."
حتى إلى مشيتي لشي طبيب عام مزيان غادي يعطيك تحليل,7tta ila mshiti lshi tbib 3am mzyan ghadi y3tik t7lil,"Even if you go to a general doctor, it's good; they will give you an analysis."
حتى إلى مشيتي لشي طبيب عام مزيان غادي يعطيك تحليل,7tta ila mchiti lchi tbib 3am mzyan ghadi y3tik t7lil,"Even if you go to a general doctor, it's good; they will give you an analysis."
بعد المراة فاش تنضغط علا يدي كنحس بحال إلى شي عصب تيقساح,b3d lmerat fash tandghat 3la yddi kn7ess b7al ila shi 3asb tiqsa7,"Sometimes, when I press on my hand, I feel like a nerve hardens."
بعد المراة فاش تنضغط علا يدي كنحس بحال إلى شي عصب تيقساح,b3d lmerat fach tandghat 3la yddi kn7ess b7al ila chi 3asb tiqsa7,"Sometimes, when I press on my hand, I feel like a nerve hardens."
فهمتك يقد يكون عندها علاقة ب الأعصاب,fhemtk yqd ykoun 3ndha 3la9a b la3sab,I understand you; it might be related to the nerves.
و حتى فاش كتنمل ليك أ إيمان,w 7tta fash katnml lik a iman,"""Even when you feel numb, O Iman."""
و حتى فاش كتنمل ليك أ إيمان,w 7tta fach katnml lik a iman,"""Even when you feel numb, O Iman."""
إنا وحدة فيهم ليسرية ولا ليمنية,ina wa7da fihom liseriya wla limaniya,"I'm neither one of them, neither leftist nor rightist."
لا ليمنيت كتنمل هادي كتر من عام,la lymnit katnml hadi ktr mn 3am,The right side has been numb for more than a year.
هي خاصك تمشي,hiya khask tmshi,You need to go.
هي خاصك تمشي,hiya 5ask tmchi,You need to go.
غادي نشوف نبيل غادي نقول ليه فاش غاي يشي نهار السبت يخد رؤى معاه,ghadi nchouf nabil ghadi ngoul lih fesh ghay yshi nhar ssbt ykhod ro2a m3ah.,I will see Nabil and ask him when he will take Roua with him on Saturday.
غادي نشوف نبيل غادي نقول ليه فاش غاي يشي نهار السبت يخد رؤى معاه,ghadi nchouf nabil ghadi ngoul lih fech ghay ychi nhar ssbt y5od ro2a m3ah.,I will see Nabil and ask him when he will take Roua with him on Saturday.
فين يديها,fin yeddiha,Where are her hands?
يديها تقرى,ydiha tqra,Her hands are studying.
نقول ليه إلى قد ياخد لي رونديفو تماك,ngoul lih ila qed yakhod li rendevo temmak,I ask him if he can book me an appointment there.
نقول ليه إلى قد ياخد لي رونديفو تماك,ngoul lih ila qed ya5od li rendevo temmak,I ask him if he can book me an appointment there.
سميتو معروفة واحد الراجل كان عندو قال لي سيري عند بنمهيدي و شكرو ليا بلي واعر و قال ليا هدى لي غادي تمشيليه ما عمري سمعت بيه هادشي لاش مشيت ليه,smito ma3rofa wa7ed rajel kan 3ando gal li siri 3nd benmehidi w shkro liya blli wa3r w gal liya hada li ghadi tmshili ma 3omri sme3t bih hadchi lash mshit lih.,"His name is well-known; a man told me to go to Benmehidi and thank him for me, saying he’s amazing, and told me this is the one I should go to—I had never heard of him before, which is why I went to him."
سميتو معروفة واحد الراجل كان عندو قال لي سيري عند بنمهيدي و شكرو ليا بلي واعر و قال ليا هدى لي غادي تمشيليه ما عمري سمعت بيه هادشي لاش مشيت ليه,smito ma3rofa wa7ed rajel kan 3ando gal li siri 3nd benmehidi w chkro liya blli wa3r w gal liya hada li ghadi tmchili ma 3omri sme3t bih hadchi lach mchit lih.,"His name is well-known; a man told me to go to Benmehidi and thank him for me, saying he’s amazing, and told me this is the one I should go to—I had never heard of him before, which is why I went to him."
بنمهيدي,bnmhidi,Benmhidi
لا أنا مشيت عند وحداخر حيت بنمهيدي كيبدا مع لعشرة و أنا كونت مزروبة و ناس علا برا,la ana mshit 3nd wa7d akhor 7it bnmhidi kaybda m3a l3achra w ana kont mzrouba w nas 3la bara,"No, I went to someone else because Bnmhidi starts at ten, and I was in a hurry, and people were waiting outside."
لا أنا مشيت عند وحداخر حيت بنمهيدي كيبدا مع لعشرة و أنا كونت مزروبة و ناس علا برا,la ana mchit 3nd wa7d a5or 7it bnmhidi kaybda m3a l3achra w ana kont mzrouba w nas 3la bara,"No, I went to someone else because Bnmhidi starts at ten, and I was in a hurry, and people were waiting outside."
قلت نسول شي واحد من هنا قال لي هنا بوالكرعين قال لي سيري عند بنمهيدي هو إنسان غزال ما كاينش حسن منو كيبدى معا لعشرة و أنا مزروبة,9lt nswl shi wa7ed mn hna gal li hna bwalkr3in gal li siri 3nd bnmhidi howa ensan ghzal ma kaynsh 7sn mno kibda m3a l3shra w ana mzrwba,"I said I’d ask someone from here, and they told me about Boulekraain. They told me to go to Benmehidi; he’s a great person, there’s no one better than him. He starts at ten, and I’m in a hurry."
قلت نسول شي واحد من هنا قال لي هنا بوالكرعين قال لي سيري عند بنمهيدي هو إنسان غزال ما كاينش حسن منو كيبدى معا لعشرة و أنا مزروبة,9lt nswl chi wa7ed mn hna gal li hna bwalkr3in gal li siri 3nd bnmhidi howa ensan ghzal ma kaynch 7sn mno kibda m3a l3chra w ana mzrwba,"I said I’d ask someone from here, and they told me about Boulekraain. They told me to go to Benmehidi; he’s a great person, there’s no one better than him. He starts at ten, and I’m in a hurry."
بنمهيدي إختصاصي الأعصاب,bnmhidi ikhti9a9i la3sab,"Benmhidi, neurologist."
بنمهيدي إختصاصي الأعصاب,bnmhidi i5ti9a9i la3sab,"Benmhidi, neurologist."
آه إختصاصي الأعصاب,ah ikhtisasi la3sab,"Ah, neurologist."
آه إختصاصي الأعصاب,ah i5tisasi la3sab,"Ah, neurologist."
مختص ف أشعة الأعصاب,mokhta9es f ashi3a la3sab,Specialist in neuroimaging.
مختص ف أشعة الأعصاب,mo5ta9es f achi3a la3sab,Specialist in neuroimaging.
مابغيت حتا واحد يعرفها,mabghit 7ta wa7ed y3rfha,I don't want anyone to know it.
ماشي موشكيل,mashi moshkil,No problem.
ماشي موشكيل,machi mochkil,No problem.
غير تبعيه أ إيمان,ghir tab3ih a iman,"Just follow him, Imane."
هدا عندو الناس بزاف من السبعة و نص واصلين حتال تحت تعجبت قلت علاش هاد الرجال جالسين علا برا,hada 3andu nnas bzaf mn ssb3a w nos waslin 7ta lta7t t3jbt glt 3lash had rrijal jalsin 3la barra,"This one has a lot of people, from seven-thirty all the way down, I was surprised and said, why are these men sitting outside?"
هدا عندو الناس بزاف من السبعة و نص واصلين حتال تحت تعجبت قلت علاش هاد الرجال جالسين علا برا,hada 3andu nnas bzaf mn ssb3a w nos waslin 7ta lta7t t3jbt glt 3lach had rrijal jalsin 3la barra,"This one has a lot of people, from seven-thirty all the way down, I was surprised and said, why are these men sitting outside?"
قال ليا طلعي العيلات لفوق لقيت بزاف ديال لعيلات,gal liya tl3i l3yalat lfou9 l9it bzaf dial l3yalat,"He told me to bring the women upstairs, and I found many women."
فاش أنمشي عند الطبيب شنو غدي نقول ليه,"fach anmchi 3nd ttabib, chno ghadi ngoul lih?","When I go to the doctor, what should I say to him?"
عاود ليه,3awd lih,Tell him again.
عنداك يصحابو نتي حمقة يقول متيجي عندي غير الحماق,"3andak ysa7bo nti 7am9a, ygol matiji 3ndi ghir l7ma9.","Be careful, he might think you're crazy and say only crazy people come to me."
كتر القمل عندنا,katr l9ml 3ndna,Lice have increased at our place.
قالت لي المعلمة كاينة وحدة شعرها عامر و بيض بقوة القمل,qalet liya lmo3lima kayna wa7da cha3rha 3amer w byed bqowa l9eml,The teacher told me there's a girl whose hair is full and white because of lice.
قلت ليها عيطي لمها ولا باها,qlt liha 3iti lmma wla baha,I told her to call her mom or dad.
فاش عيطات لمها سيمانة و زيادة هي مبغياش تجي,fach 3iyytat lmma simana w zyada hiya mabghyash tji,"When her mother called her for over a week, she still didn’t want to come."
فاش عيطات لمها سيمانة و زيادة هي مبغياش تجي,fach 3iyytat lmma simana w zyada hiya mabghyach tji,"When her mother called her for over a week, she still didn’t want to come."
فاش قلت ليه أ أستاد هاد لبنت مكتكتبش فدفتر القسم,fach glt lih a ostad had lbnt maktktbch f daftar l9sm.,"When I told him, ""Teacher, this girl doesn't write in the class notebook."""
قال لي شكون قلت ليه فلانة,gal liya shkoun? glt lih flana.,"He asked me who, and I told him (her name)."
قال لي شكون قلت ليه فلانة,gal liya chkoun? glt lih flana.,"He asked me who, and I told him (her name)."
عيطة لباها معا كي عرفو فاش جا باها عيط لينا المدير نزلنا كلنا نهدرو معاه و المعلمة كتقول لينا كيفاش نقولها ليه,3iytat lbaha m3a ki 3rfo fash ja baha 3y6 lina lmodir nzlna kolna nhdro m3ah w lmo3lma ktgol lina kifash ngolha lih.,"She called her father, and when he came, the principal called us all to talk to him, and the teacher was telling us how to explain it to him."
عيطة لباها معا كي عرفو فاش جا باها عيط لينا المدير نزلنا كلنا نهدرو معاه و المعلمة كتقول لينا كيفاش نقولها ليه,3iytat lbaha m3a ki 3rfo fach ja baha 3y6 lina lmodir nzlna kolna nhdro m3ah w lmo3lma ktgol lina kifach ngolha lih.,"She called her father, and when he came, the principal called us all to talk to him, and the teacher was telling us how to explain it to him."
قلت ليه أ خوية بغيت نقول ليك شي حاجة ولكن حشمت معرفتش كيفاش نقولها ليك تيق بيا أنا حشمان منك,"9olt lih a khoya bghit n9ol lik chi 7aja walakin 7shmt ma3rftch kifach n9olha lik, ti9 biya ana 7achman menk.","I told him, ""Brother, I want to tell you something, but I feel shy and don't know how to say it to you. Believe me, I'm embarrassed in front of you."""
قلت ليه أ خوية بغيت نقول ليك شي حاجة ولكن حشمت معرفتش كيفاش نقولها ليك تيق بيا أنا حشمان منك,"9olt lih a 5oya bghit n9ol lik chi 7aja walakin 7chmt ma3rftch kifach n9olha lik, ti9 biya ana 7achman menk.","I told him, ""Brother, I want to tell you something, but I feel shy and don't know how to say it to you. Believe me, I'm embarrassed in front of you."""
قال ليها هدري نتي بحال ختي,gal liha hdri nti b7al khhti,"He told her, ""Talk, you're like my sister."""
قال ليها هدري نتي بحال ختي,gal liha hdri nti b7al 5hti,"He told her, ""Talk, you're like my sister."""
في اللول قلت البنت مكتقراش,f llowl glt lbnt maktqraash,"At first, I said the girl doesn't study."
في اللول قلت البنت مكتقراش,f llowl glt lbnt maktqraach,"At first, I said the girl doesn't study."
قلت ليه شنو نقول لك بغيت نقول راني عييت,glt lih shno ngoul lk bghit ngoul rani 3iyyit,"I told him, ""What should I say to you? I wanted to say that I'm tired."""
قلت ليه شنو نقول لك بغيت نقول راني عييت,glt lih chno ngoul lk bghit ngoul rani 3iyyit,"I told him, ""What should I say to you? I wanted to say that I'm tired."""
قال ليها هدري صافي,gal liha hdri safi,"He told her, ""Speak, that's enough."""
قالت سمحلي أ خويا ولكن خاصك تقطع لي بنتك شعرها,qalet sma7li a khoya walakin khassk tqe6e3 li bntk cha3rha,"She said, ""Sorry, my brother, but you need to cut your daughter's hair."""
قالت سمحلي أ خويا ولكن خاصك تقطع لي بنتك شعرها,qalet sma7li a 5oya walakin 5assk tqe6e3 li bntk cha3rha,"She said, ""Sorry, my brother, but you need to cut your daughter's hair."""
قال ليها كيفاش,gal liha kifash,"He said to her, ""How?"""
قال ليها كيفاش,gal liha kifach,"He said to her, ""How?"""
قلت ليه بغيت نقول بلي شعر بنتك موسخ,glt lih bghit ngoul blli cha3r bntk mosekh,I told him I wanted to say that your daughter's hair is dirty.
قلت ليه بغيت نقول بلي شعر بنتك موسخ,glt lih bghit ngoul blli cha3r bntk mose5,I told him I wanted to say that your daughter's hair is dirty.
قال ليها أنا عارف شريت ليها كلشي الدوايات,qal liha ana 3aref chrit liha kolchi ddwayat,"He told her, ""I know, I bought her all the medications."""
قالت ليه ماغاديش ينفع الدوا كتبو عليه ف الجورنال,qalet lih maghadich yinfa3 ddwa ktbu 3lih f ljournal,She told him the medicine wouldn't work; it was written in the newspaper.
قال ليا شي واحد المبيد كي نفع ديرو لها فشعر و قطعو لها و قول لمها تنقيه لها,qal liya chi wa7ed lmbid kaynfa3 diru liha fcha3r w 9a3tu liha w gol lmmha tn9ih liha,"Someone told me the pesticide works; apply it to her hair, cut it off, and tell her mother to clean it for her."
قلت ليه كنضن ما كاينش شي حل بش متعديش الدراري و زيد علا هادشي بنتك رشق لها هاد سمانة طلقو و تلعب بيه,9olt lih kanden makaynch chi 7el bach mat3edich eddrari w zid 3la hadchi bntk rche9 liha had simana ttel9o o tl3eb bih,"I told him I think there's no solution to stop bothering the kids, and on top of that, your daughter got hit this week, let them go and play with it."
قلت ليه شوف قالو ليا دراري واش شفتيها يا مدام شوفي شنو سمتها فلانة رها لابسة طلون عالي,9lt lih shof qalou liya drari wash shfitiha ya madam shofi shno smetha flana raha labsa talon 3ali.,"I told him, ""Look, the guys told me, did you see her, madam? Look at what her name is, so-and-so, she's wearing high heels."""
قلت ليه شوف قالو ليا دراري واش شفتيها يا مدام شوفي شنو سمتها فلانة رها لابسة طلون عالي,9lt lih chof qalou liya drari wach chfitiha ya madam chofi chno smetha flana raha labsa talon 3ali.,"I told him, ""Look, the guys told me, did you see her, madam? Look at what her name is, so-and-so, she's wearing high heels."""
قلت يمكن صباطها تقطع و لبسات ديال ختهى و لاي علم,glt ymkn sbatha t9a3t w lbsat dyal khtha w lay 3lm,"I said maybe her shoes tore, so she wore her sister's, who knows."
قلت يمكن صباطها تقطع و لبسات ديال ختهى و لاي علم,glt ymkn sbatha t9a3t w lbsat dyal 5tha w lay 3lm,"I said maybe her shoes tore, so she wore her sister's, who knows."
بعد المراة تنغمض عيني على الصروف,b3d lmra tn3m9 3ini 3la sorof,Sometimes a woman turns a blind eye to hardships.
قلت ليه هزات صبعها خرجتها ونا نطل عليها لقيتها لابسة سباط عالي بزاف,9lt lih hzat sba3ha kharjatha w ana ntel 3liha l9itha labsa sbat 3ali bzaf.,"I told him she raised her finger, took it out, and when I looked at her, I found her wearing very high heels."
قلت ليه هزات صبعها خرجتها ونا نطل عليها لقيتها لابسة سباط عالي بزاف,9lt lih hzat sba3ha 5arjatha w ana ntel 3liha l9itha labsa sbat 3ali bzaf.,"I told him she raised her finger, took it out, and when I looked at her, I found her wearing very high heels."
قلت ليها فلانة واش قادة تمشاي بيه,qlt liha flana wash qada tmshai bih,"I asked her, ""Are you able to handle it?"""
قلت ليها فلانة واش قادة تمشاي بيه,qlt liha flana wach qada tmchai bih,"I asked her, ""Are you able to handle it?"""
قالت لي آه مدام,qalet li ah madam,"She said to me, ""Yes, madam."""
قلت ليها المرة الجاية مغديش نحيدو ليك ولكن غدي نهرسو ف رجليك,9olt liha lmra jjaya maghadich n7idou lik walakin ghadi nharso f rjlik.,"I told her, next time we won't take it away from you, but we will break your legs."
قال لي بابها هو ديل خالتها,qal li baba ha howa dyall khaltha,Her father is her aunt's husband.
قال لي بابها هو ديل خالتها,qal li baba ha howa dyall 5altha,Her father is her aunt's husband.
ممكن ماشي ديالها,momkin machi dialha,Maybe it's not hers.
لا هادي رجليها كبيرة,la hadi rjliha kbira,"No, her feet are big."
لا لبساتو و جات بيه بش تبان طويلة,la lbasto w jat bih bash tban twila,She wore it to appear taller.
لا لبساتو و جات بيه بش تبان طويلة,la lbasto w jat bih bach tban twila,She wore it to appear taller.
لبساتو,lbsato,She wore it.
أنا غنحط قانون حتا واحد ميجي ب الكلاكيط و الطابلية تكون مسدودة هدا هو النضام ديالنا,"ana ghna7et qanoun 7ta wa7ed mayji b klakip w tablit tkon msdoda, hada howa nnedam dialna.","I will set a rule: no one comes with flip-flops, and the apron must be closed. This is our system."
قال ليا شنو نقول لك عييت دربتها حاولت معاها درت كلشي باش تقرا ولكن عارفها ما كتقراش,gal liya shno ngoul lik 3iyyit drabetha 7awlt m3aha dert kolchi bash tqra walakin 3arfha ma katqrach.,"He told me, ""What can I say to you? I'm tired. I tried with her, did everything to make her study, but I know she doesn't study."""
قال ليا شنو نقول لك عييت دربتها حاولت معاها درت كلشي باش تقرا ولكن عارفها ما كتقراش,gal liya chno ngoul lik 3iyyit drabetha 7awlt m3aha dert kolchi bach tqra walakin 3arfha ma katqrach.,"He told me, ""What can I say to you? I'm tired. I tried with her, did everything to make her study, but I know she doesn't study."""
قالت ليه بابا دخلني لدروس خاصة,qalet lih baba dkhelni ldrous khassa,"She told him, ""Dad, enroll me in private lessons."""
قالت ليه بابا دخلني لدروس خاصة,qalet lih baba d5elni ldrous 5assa,"She told him, ""Dad, enroll me in private lessons."""
قلت ليها إلى كنت دخلتها غادي ترمي فلوسك ممحتجاش دروس,9lt liha ila kont dkhaltha ghadi tarmi floussek ma7tajash drouss,"I told her if you enrolled her, you'd be wasting your money; she doesn't need lessons."
قلت ليها إلى كنت دخلتها غادي ترمي فلوسك ممحتجاش دروس,9lt liha ila kont d5altha ghadi tarmi floussek ma7tajach drouss,"I told her if you enrolled her, you'd be wasting your money; she doesn't need lessons."
قال لي كيعرف الروسية وبزاف ديال اللغات,qal li kay3rf rrusiya w bzaf dial elloghat,He told me he knows Russian and many other languages.
قال لي الخدمة ديالو ديال دماغ و إلى جا يقريها مغاديش تستحمل نغوت عليها و نضربها,qal li lkhdma dialo dial dmagh w ila ja yqriha maghadich ts7ml nghout 3liha w ndrbha,"He told me his work is mental, and if he comes to teach her, she won't handle me yelling at her and hitting her."
قال لي الخدمة ديالو ديال دماغ و إلى جا يقريها مغاديش تستحمل نغوت عليها و نضربها,qal li l5dma dialo dial dmagh w ila ja yqriha maghadich ts7ml nghout 3liha w ndrbha,"He told me his work is mental, and if he comes to teach her, she won't handle me yelling at her and hitting her."
قال ليا الضغط لي علية من المسؤولين كافيني,qal liya eddeght li 3liya mn lmas2oulin kafini,He told me the pressure from the authorities is enough for me.
