Darija (Arabic),Darija (Arabizi),English
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ss7arat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ss7arat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ssharat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ssharat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ss7arat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ss7arat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ssharat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad l5rayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ssharat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ss7arat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ss7arat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ssharat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanl9a haad bnadma li kathedri 3liha mtiy9a liya klam ssharat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ss7arat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ss7arat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ssharat lmoche3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
من هااد الخراايف فين غانلقا هااد بنادمة لي كاتهضري عليها متيقا لياا كلاام السحاارات المشعوداات,mn haad lkhrayef fin ghanlqa haad bnadma li kathedri 3liha mtiyqa liya klam ssharat lmoshe3widat,"From these stories, where will I find this person you're talking about, believing the words of witches and sorceresses?"
لي ماكايعرفو لا الله لا رحمتو .. من الاحسن ليك الوالدة تكووني نسيتي طريقهم و,li makay3rfou la allah la ra7mto .. mn l2a7sn lik lwalda tkouni nsiti tri9hom w,"The one who doesn't know God or His mercy... it's better for you, mother, to forget their path."
لي ماكايعرفو لا الله لا رحمتو .. من الاحسن ليك الوالدة تكووني نسيتي طريقهم و,li makay3rfou la allah la ra7mto .. mn l2a7sn lik lwalda tkouni nsiti triqhom w,"The one who doesn't know God or His mercy... it's better for you, mother, to forget their path."
لي ماكايعرفو لا الله لا رحمتو .. من الاحسن ليك الوالدة تكووني نسيتي طريقهم و,li makay3rfou la allah la rahmto .. mn l2ahsn lik lwalda tkouni nsiti tri9hom w,"The one who doesn't know God or His mercy... it's better for you, mother, to forget their path."
لي ماكايعرفو لا الله لا رحمتو .. من الاحسن ليك الوالدة تكووني نسيتي طريقهم و,li makay3rfou la allah la rahmto .. mn l2ahsn lik lwalda tkouni nsiti triqhom w,"The one who doesn't know God or His mercy... it's better for you, mother, to forget their path."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la b9iti shfti kmarati wa5a yw9a3 li w9a3 .. tawatrat ... 9rbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la b9iti chfti kmarati wa5a yw9a3 li w9a3 .. tawatrat ... 9rbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la b9iti chfti kmarati wakha yw9a3 li w9a3 .. tawatrat ... 9rbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la b9iti shfti kmarati wakha yw9a3 li w9a3 .. tawatrat ... 9rbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la bqiti chfti kmarati wa5a ywqa3 li wqa3 .. tawatrat ... qrbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la bqiti chfti kmarati wakha ywqa3 li wqa3 .. tawatrat ... qrbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la bqiti shfti kmarati wa5a ywqa3 li wqa3 .. tawatrat ... qrbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
لا والله العظيم لا بقيتي شفتي كمارتي واخا يوقع لي يوقع .. توترات ... قربات,la wlah l3dim la bqiti shfti kmarati wakha ywqa3 li wqa3 .. tawatrat ... qrbat,"No, I swear to God, you will never see my weakness, no matter what happens... tensions... are approaching."
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katshed dra3o b ydiha w 9alat: safi weldi.. safi 5atrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katched dra3o b ydiha w 9alat: safi weldi. safi 5atrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katched dra3o b ydiha w 9alat: safi weldi. safi khatrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katched dra3o b ydiha w qalat: safi weldi. safi 5atrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katched dra3o b ydiha w qalat: safi weldi. safi khatrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katshed dra3o b ydiha w 9alat: safi weldi. safi 5atrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katshed dra3o b ydiha w 9alat: safi weldi. safi khatrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katshed dra3o b ydiha w qalat: safi weldi. safi 5atrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ليه و هي كاتشد دراعو بيديها و قالت : صافي اولدي .. صافي خاطرك غير,lih w hiya katshed dra3o b ydiha w qalat: safi weldi. safi khatrek ghir.,"Why, as she held his arm with her hands, did she say: ""That's enough, my son... just let it go""?"
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9ch liya … tebt ch7ak hadi wellah aweldi mab9it 9erebt ldik 6ri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9ch liya … tebt ch7ak hadi wellah aweldi mab9it 9erebt ldik tri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9ch liya … tebt chhak hadi wellah aweldi mab9it 9erebt ldik 6ri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9ch liya … tebt chhak hadi wellah aweldi mab9it 9erebt ldik tri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9sh liya … tebt sh7ak hadi wellah aweldi mab9it 9erebt ldik 6ri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9sh liya … tebt sh7ak hadi wellah aweldi mab9it 9erebt ldik tri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9sh liya … tebt shhak hadi wellah aweldi mab9it 9erebt ldik 6ri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,mat9ele9sh liya … tebt shhak hadi wellah aweldi mab9it 9erebt ldik tri9 … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqch liya … tebt ch7ak hadi wellah aweldi mabqit qerebt ldik 6riq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqch liya … tebt ch7ak hadi wellah aweldi mabqit qerebt ldik triq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqch liya … tebt chhak hadi wellah aweldi mabqit qerebt ldik 6riq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqch liya … tebt chhak hadi wellah aweldi mabqit qerebt ldik triq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqsh liya … tebt sh7ak hadi wellah aweldi mabqit qerebt ldik 6riq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqsh liya … tebt sh7ak hadi wellah aweldi mabqit qerebt ldik triq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqsh liya … tebt shhak hadi wellah aweldi mabqit qerebt ldik 6riq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
ماتقلقش ليا .. تبت شحاال هاذي و الله اولدي مابقيت قربت لديك الطريق .. لدابا,matqeleqsh liya … tebt shhak hadi wellah aweldi mabqit qerebt ldik triq … ldaba,"Don't worry about me... I stopped a long time ago, and I swear, my son, I haven't gone down that path since."
كانطلب الله يغفر ليا .. كفاية غير كانتعذب و انا كانشوف ولدي مامهنيش فحياتو ...,kantleb allah yghfer liya .. kifaya ghir kanta3deb w ana kanshof wldi ma mhanish f 7yato ...,I ask God to forgive me... It's enough that I'm tormented seeing my son not content in his life...
كانطلب الله يغفر ليا .. كفاية غير كانتعذب و انا كانشوف ولدي مامهنيش فحياتو ...,kantleb allah yghfer liya .. kifaya ghir kanta3deb w ana kanchof wldi ma mhanich f 7yato ...,I ask God to forgive me... It's enough that I'm tormented seeing my son not content in his life...
كانطلب الله يغفر ليا .. كفاية غير كانتعذب و انا كانشوف ولدي مامهنيش فحياتو ...,kantleb allah yghfer liya .. kifaya ghir kanta3deb w ana kanchof wldi ma mhanich f hyato ...,I ask God to forgive me... It's enough that I'm tormented seeing my son not content in his life...
كانطلب الله يغفر ليا .. كفاية غير كانتعذب و انا كانشوف ولدي مامهنيش فحياتو ...,kantleb allah yghfer liya .. kifaya ghir kanta3deb w ana kanshof wldi ma mhanish f hyato ...,I ask God to forgive me... It's enough that I'm tormented seeing my son not content in his life...
و الله اولدي الى ندمت حتى ندم الشيب فراسي ربت على يديها و كانت لانت,wllah aweldi ila ndemt 7ta ndem achib li frassi rebt 3la yeddiha w kant lant,"By Allah, my son, if I regret it, even the gray hair on my head regrets it."" She patted her hands, and she was calm."
و الله اولدي الى ندمت حتى ندم الشيب فراسي ربت على يديها و كانت لانت,wllah aweldi ila ndemt 7ta ndem ashib li frassi rebt 3la yeddiha w kant lant,"By Allah, my son, if I regret it, even the gray hair on my head regrets it."" She patted her hands, and she was calm."
و الله اولدي الى ندمت حتى ندم الشيب فراسي ربت على يديها و كانت لانت,wllah aweldi ila ndemt hta ndem achib li frassi rebt 3la yeddiha w kant lant,"By Allah, my son, if I regret it, even the gray hair on my head regrets it."" She patted her hands, and she was calm."
و الله اولدي الى ندمت حتى ندم الشيب فراسي ربت على يديها و كانت لانت,wllah aweldi ila ndemt hta ndem ashib li frassi rebt 3la yeddiha w kant lant,"By Allah, my son, if I regret it, even the gray hair on my head regrets it."" She patted her hands, and she was calm."
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlam7o w 9al: safi lwalda allah yla3n shaytan .. dak lmawdo3 nsa7ih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlam7o w 9al: safi lwalda allah yla3n chaytan .. dak lmawdo3 nsa7ih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlam7o w qal: safi lwalda allah yla3n chaytan .. dak lmawdo3 nsa7ih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlam7o w qal: safi lwalda allah yla3n shaytan .. dak lmawdo3 nsa7ih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlamho w 9al: safi lwalda allah yla3n chaytan .. dak lmawdo3 nsahih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlamho w 9al: safi lwalda allah yla3n shaytan .. dak lmawdo3 nsahih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlamho w qal: safi lwalda allah yla3n chaytan .. dak lmawdo3 nsahih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
ملامحو و قال : صافي الوالدة الله يلعن الشيطان .. داك الموضوع نسايه .. مكتاب,mlamho w qal: safi lwalda allah yla3n shaytan .. dak lmawdo3 nsahih .. maktab.,"His features softened, and he said: ""Alright, mom, may God curse the devil... Forget about that matter... It wasn't meant to be."""
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li ta7at fou9 rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li ta7at fou9 rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li ta7at fou9 rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li ta7at fouq rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li ta7at fouq rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li tahat fou9 rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li tahat fou9 rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li tahat fouq rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirich fbalek .. kifaya lmosiba li tahat fouq rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li ta7at fou9 rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li ta7at fouq rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li ta7at fouq rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li tahat fou9 rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li tahat fou9 rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li tahat fouq rasi kan5rj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
الله كايتصرف .. ماتديريش فبالك .. كفاية المصيبة لي طاحت فوق راسي كانخرج منها كيف,allah kaytsarf .. matdirish fbalek .. kifaya lmosiba li tahat fouq rasi kankhrj minha kif,"God will provide... Don't worry... It's enough that the disaster that befell me, I'm managing to get through it somehow."
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. d7ko chaimae w 3aicha .. w howa iktafa bibtisama mari7a .. 9bl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. d7ko chaimae w 3aicha .. w howa iktafa bibtisama mari7a .. qbl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. d7ko shaimae w 3aisha .. w howa iktafa bibtisama mari7a .. 9bl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. d7ko shaimae w 3aisha .. w howa iktafa bibtisama mari7a .. qbl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. dhko chaimae w 3aicha .. w howa iktafa bibtisama mariha .. 9bl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. dhko chaimae w 3aicha .. w howa iktafa bibtisama mariha .. qbl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. dhko shaimae w 3aisha .. w howa iktafa bibtisama mariha .. 9bl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
البغل .. ضحكو شيماء و عائشة .. و هو اكتفى بابتسامة مرحة .. قبل راسها,lbeghl .. dhko shaimae w 3aisha .. w howa iktafa bibtisama mariha .. qbl raseha,The mule... Chaimae and Aicha laughed... and he just gave a cheerful smile... then kissed her forehead.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana 5arj ... 5ass shi 7aja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana 5arj ... 5ass chi 7aja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana 5arj ... 5ass chi haja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana 5arj ... 5ass shi haja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana kharj ... khass chi 7aja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana kharj ... khass chi haja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana kharj ... khass shi 7aja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w 9al : ana kharj ... khass shi haja  jawbato mmo w 9alet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana 5arj ... 5ass chi 7aja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana 5arj ... 5ass chi haja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
