Darija_Arabe,Arabizi,Anglais
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial etta9am makat3awnch bzaf fash katkon 5ayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial etta9am makat3awnsh bzaf fash katkon 5ayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial etta9am makat3awnsh bzaf fash katkon khayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial ettaqam makat3awnch bzaf fach katkon 5ayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial ettaqam makat3awnch bzaf fach katkon khayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial ettaqam makat3awnch bzaf fash katkon 5ayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial ettaqam makat3awnch bzaf fash katkon khayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial ettaqam makat3awnsh bzaf fash katkon 5ayf tayer!,The instructions for parking don't help much when you're scared of flying!
اتاعليمات ديال اطاقام ماكاتعاونش بزاف فاش كاتكون خايف طير!,ata3limat dial ettaqam makat3awnsh bzaf fash katkon khayf tayer!,The instructions for parking don't help much when you're scared of flying!
ماعندهوم مايديرو ل ادطيرابات!,ma3ndhom maydiru l idtirabat!,They have nothing to do with the disturbances!
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik 7it lkhla3a w lojik makaytjm3osh 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik 7it l5la3a w lojik makaytjm3och 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik 7it l5la3a w lojik makaytjm3osh 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik 7it lkhla3a w lojik makaytjm3och 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik hit l5la3a w lojik makaytjm3och 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik hit l5la3a w lojik makaytjm3osh 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik hit lkhla3a w lojik makaytjm3och 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
عرفت اناها سعيبا ب نيسبا ليك حيت لخلعا و لوجيك ماكايتجمعوش عاداتان,3reft anaha sa3iba b nisba lik hit lkhla3a w lojik makaytjm3osh 3adatan,I knew it was relatively difficult for you because fear and logic usually don't go together.
تبغي تلعب الكارتا باش ماتبقاش تفكر ف هادشي؟,tbghi t3lb lkarta bash matbqash tfkr f hadchi?,Do you want to play cards so you stop thinking about this?
تبغي تلعب الكارتا باش ماتبقاش تفكر ف هادشي؟,tbghi t3lb lkarta bach matbqach tfkr f hadchi?,Do you want to play cards so you stop thinking about this?
تبغي تلعب الكارتا باش ماتبقاش تفكر ف هادشي؟,tbghi t3lb lkarta bash matbqash tfkr f hadshi?,Do you want to play cards so you stop thinking about this?
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna ndkhlo l rasna ana 6iyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna nd5lo l rasna ana 6iyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna nd5lo l rasna ana 6iyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna nd5lo l rasna ana tiyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna nd5lo l rasna ana tiyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna ndkhlo l rasna ana 6iyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna ndkhlo l rasna ana tiyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assar7a bghatna ndkhlo l rasna ana tiyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna nd5lo l rasna ana 6iyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna nd5lo l rasna ana 6iyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna nd5lo l rasna ana tiyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna nd5lo l rasna ana tiyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna ndkhlo l rasna ana 6iyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna ndkhlo l rasna ana 6iyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna ndkhlo l rasna ana tiyara hiya aktar wasila dial ana9l aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
ايه، لوجيك اصاراحا بغاتنا ندخلو ل راسنا انا اطييارا هيا اكتار واسيلا ديال اناقل امان.,"iyeh, logique assarha bghatna ndkhlo l rasna ana tiyara hiya aktar wasila dial anaql aman.","Yeah, logically, she wanted us to realize that flying is safer and a more reliable means of transport."
غادي نلعب الكارتا.,ghadi nel3eb lkarta.,I’m going to play cards.
هادشي غادي يخلي بالك ملهي.,hadchi ghadi ykhalli balk malhi.,This will keep your mind busy.
هادشي غادي يخلي بالك ملهي.,hadchi ghadi y5alli balk malhi.,This will keep your mind busy.
هادشي غادي يخلي بالك ملهي.,hadshi ghadi y5alli balk malhi.,This will keep your mind busy.
هادشي غادي يخلي بالك ملهي.,hadshi ghadi ykhalli balk malhi.,This will keep your mind busy.
اشمن لعبات عزاز عليك؟,ashmen l3bat 3zaz 3lik?,Which games do you like?
اشمن لعبات عزاز عليك؟,achmen l3bat 3zaz 3lik?,Which games do you like?
پوكر!,pokr!,Poker!
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma t9tare7ch chi 7aja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lach ma t9tare7ch chi 7aja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lach ma t9tarehch chi haja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lach ma tqtare7ch chi 7aja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lach ma tqtarehch chi haja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma t9tare7sh shi 7aja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma t9tarehch chi haja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma t9tarehsh shi haja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma tqtare7ch chi 7aja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma tqtare7sh shi 7aja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma tqtarehch chi haja,Why don't you suggest something?
ولا علاش ماتقتارحش شي حاجا,wela 3lash ma tqtarehsh shi haja,Why don't you suggest something?
اه، نلعب پوكر.,"ah, nel3b poker.","Oh, I play poker."
هادي هيا لعبا لواحيدا لي كانعرف,hadi hiya l3ba lwa7ida li kan3rf,This is the only game I know.
هادي هيا لعبا لواحيدا لي كانعرف,hadi hiya l3ba lwahida li kan3rf,This is the only game I know.
والاكين ڭول ليا، ماكاتبانش ليا مستريصي بزاف.,"wlakine goul lia, makatbanesh lia mstrissi bzaf.","But tell me, it doesn't seem too complicated to me."
والاكين ڭول ليا، ماكاتبانش ليا مستريصي بزاف.,"wlakine goul lia, makatbanech lia mstrissi bzaf.","But tell me, it doesn't seem too complicated to me."
غادي نجبد لكارطا ديالي من دابا داقيقا,ghadi njbed lkarta dyali mn daba da9i9a,I will pull out my card in a minute.
غادي نجبد لكارطا ديالي من دابا داقيقا,ghadi njbed lkarta dyali mn daba daqiqa,I will pull out my card in a minute.
كانركب ف طيارا بزاف غير حاول ماتفكرتش بزاف فل مسءالا,kanrkeb f tayara bzaf ghir 7awel matfekrtch bzaf fl mse2ala,"I ride planes a lot, just try not to think too much about the matter."
كانركب ف طيارا بزاف غير حاول ماتفكرتش بزاف فل مسءالا,kanrkeb f tayara bzaf ghir 7awel matfekrtsh bzaf fl mse2ala,"I ride planes a lot, just try not to think too much about the matter."
كانركب ف طيارا بزاف غير حاول ماتفكرتش بزاف فل مسءالا,kanrkeb f tayara bzaf ghir hawel matfekrtch bzaf fl mse2ala,"I ride planes a lot, just try not to think too much about the matter."
كانركب ف طيارا بزاف غير حاول ماتفكرتش بزاف فل مسءالا,kanrkeb f tayara bzaf ghir hawel matfekrtsh bzaf fl mse2ala,"I ride planes a lot, just try not to think too much about the matter."
كانضن اناهو اهام حاجا هيا اناهو سعيب ماتكونش كاتحكم ف كولشي,kanden anaho aham 7aja hiya anaho s3ib matkonsh kat7kem f kolchi,I think the most important thing is that it's hard not to be in control of everything.
كانضن اناهو اهام حاجا هيا اناهو سعيب ماتكونش كاتحكم ف كولشي,kanden anaho aham 7aja hiya anaho s3ib matkonch kat7kem f kolchi,I think the most important thing is that it's hard not to be in control of everything.
كانضن اناهو اهام حاجا هيا اناهو سعيب ماتكونش كاتحكم ف كولشي,kanden anaho aham 7aja hiya anaho s3ib matkonsh kat7kem f kolshi,I think the most important thing is that it's hard not to be in control of everything.
كانضن اناهو اهام حاجا هيا اناهو سعيب ماتكونش كاتحكم ف كولشي,kanden anaho aham haja hiya anaho s3ib matkonch kathkem f kolchi,I think the most important thing is that it's hard not to be in control of everything.
كانضن اناهو اهام حاجا هيا اناهو سعيب ماتكونش كاتحكم ف كولشي,kanden anaho aham haja hiya anaho s3ib matkonsh kathkem f kolchi,I think the most important thing is that it's hard not to be in control of everything.
كانضن اناهو اهام حاجا هيا اناهو سعيب ماتكونش كاتحكم ف كولشي,kanden anaho aham haja hiya anaho s3ib matkonsh kathkem f kolshi,I think the most important thing is that it's hard not to be in control of everything.
بحال الا عندك شي عاماليا,b7al ila 3ndk chi 3amaliya,It's like you have some business.
بحال الا عندك شي عاماليا,b7al ila 3ndk shi 3amaliya,It's like you have some business.
بحال الا عندك شي عاماليا,bhal ila 3ndk chi 3amaliya,It's like you have some business.
بحال الا عندك شي عاماليا,bhal ila 3ndk shi 3amaliya,It's like you have some business.
ماتقدر الا اناك تيق فل بناج,mat9dr ella anak ti9 fl bnaj,You can only trust the program.
ماتقدر الا اناك تيق فل بناج,matqdr ella anak tiq fl bnaj,You can only trust the program.
لي مزيان فلعاماليا هووا اناك كاتكون ناعس فيها!,li mzyan f l3amaliya howa anak katkon na3s fiha!,The best thing about the hammock is that you can sleep in it!
نتا مسافر علا قبل لخدما ديالك ولا غير توريست؟,nta msafer 3la 9bel lkhadma dialk wla ghir tourist?,Are you traveling for work or just as a tourist?
نتا مسافر علا قبل لخدما ديالك ولا غير توريست؟,nta msafer 3la 9bel l5adma dialk wla ghir tourist?,Are you traveling for work or just as a tourist?
نتا مسافر علا قبل لخدما ديالك ولا غير توريست؟,nta msafer 3la qbel l5adma dialk wla ghir tourist?,Are you traveling for work or just as a tourist?
نتا مسافر علا قبل لخدما ديالك ولا غير توريست؟,nta msafer 3la qbel lkhadma dialk wla ghir tourist?,Are you traveling for work or just as a tourist?
مورا طرح ديال لكارتا كايبان ليا نمشيو نشربو شي حاجا و نحاولو نعسو,mora tar7 dial lkarta kayban liya nmshiw nshrbo shi 7aja w n7awlo na3sso.,"After finishing the card game, I think we should go have a drink and try to sleep."
مورا طرح ديال لكارتا كايبان ليا نمشيو نشربو شي حاجا و نحاولو نعسو,mora tar7 dial lkarta kayban liya nmchiw nchrbo chi 7aja w n7awlo na3sso.,"After finishing the card game, I think we should go have a drink and try to sleep."
مورا طرح ديال لكارتا كايبان ليا نمشيو نشربو شي حاجا و نحاولو نعسو,mora tarh dial lkarta kayban liya nmchiw nchrbo chi haja w nhawlo na3sso.,"After finishing the card game, I think we should go have a drink and try to sleep."
مورا طرح ديال لكارتا كايبان ليا نمشيو نشربو شي حاجا و نحاولو نعسو,mora tarh dial lkarta kayban liya nmshiw nshrbo shi haja w nhawlo na3sso.,"After finishing the card game, I think we should go have a drink and try to sleep."
هاني انمشي نجيب لكارتا دابا,hani anmshi njib lkarta daba,"Alright, I'll go get the card now."
هاني انمشي نجيب لكارتا دابا,hani anmchi njib lkarta daba,"Alright, I'll go get the card now."
ولا غير نعسو و سافي، تهلا ف راسك دابا,"wla ghir n3su w safi, thlla f rask daba","Just sleep, take care of yourself now."
ايه، شي كوييص ديال لقهوا غادي ينفعني مزيان.,"iyyeh, shi kwiyees dial l9ahwa ghadi yinfa3ni mzyan.","Yeah, a small cup of coffee will do me good."
ايه، شي كوييص ديال لقهوا غادي ينفعني مزيان.,"iyyeh, chi kwiyees dial l9ahwa ghadi yinfa3ni mzyan.","Yeah, a small cup of coffee will do me good."
ايه، شي كوييص ديال لقهوا غادي ينفعني مزيان.,"iyyeh, chi kwiyees dial lqahwa ghadi yinfa3ni mzyan.","Yeah, a small cup of coffee will do me good."
ايه، شي كوييص ديال لقهوا غادي ينفعني مزيان.,"iyyeh, shi kwiyees dial lqahwa ghadi yinfa3ni mzyan.","Yeah, a small cup of coffee will do me good."
يالاه نبداو طرح .,yalah nbdaou tar7.,Let's start.
يالاه نبداو طرح .,yalah nbdaou tarh.,Let's start.
فاطيما، عافاك خليني نفكر فيه، باغي نرتاح .,"fatima, 3afak khallini nfakkar fih, baghi nerta7.","Fatima, please let me think about it, I want to rest."
فاطيما، عافاك خليني نفكر فيه، باغي نرتاح .,"fatima, 3afak 5allini nfakkar fih, baghi nerta7.","Fatima, please let me think about it, I want to rest."
فاطيما، عافاك خليني نفكر فيه، باغي نرتاح .,"fatima, 3afak 5allini nfakkar fih, baghi nertah.","Fatima, please let me think about it, I want to rest."
فاطيما، عافاك خليني نفكر فيه، باغي نرتاح .,"fatima, 3afak khallini nfakkar fih, baghi nertah.","Fatima, please let me think about it, I want to rest."
نتا ديما مرتاح .,nta dima merta7.,You are always comfortable.
نتا ديما مرتاح .,nta dima mertah.,You are always comfortable.
يالاه نمشيو نضربو شي دويرا و نطلعو ف ديك لكوديا لي تما.,yalah nmshiw ndrbo shi dowira w ntl3o f dik lkoudia li tma.,Let's go for a walk and climb that hill over there.
يالاه نمشيو نضربو شي دويرا و نطلعو ف ديك لكوديا لي تما.,yalah nmchiw ndrbo chi dowira w ntl3o f dik lkoudia li tma.,Let's go for a walk and climb that hill over there.
هادشي غادي يعتيك بعدا علاياش تساراح .,hadchi ghadi ya3tik b3da 3lach tsara7.,This will at least give you an idea of why.
هادشي غادي يعتيك بعدا علاياش تساراح .,hadchi ghadi ya3tik b3da 3lach tsarah.,This will at least give you an idea of why.
هادشي غادي يعتيك بعدا علاياش تساراح .,hadshi ghadi ya3tik b3da 3lash tsara7.,This will at least give you an idea of why.
هادشي غادي يعتيك بعدا علاياش تساراح .,hadshi ghadi ya3tik b3da 3lash tsarah.,This will at least give you an idea of why.
زوين بزاف، خاصك تجرب,"zwin bzzaf, khask tjarrab","Very nice, you should try it."
زوين بزاف، خاصك تجرب,"zwin bzzaf, 5ask tjarrab","Very nice, you should try it."
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrsh nb9a gals 7da la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrch nb9a gals 7da la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrch nb9a gals hda la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrch nbqa gals 7da la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrch nbqa gals hda la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrsh nb9a gals hda la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrsh nbqa gals 7da la piscine.,I can't stay sitting by the pool.
مانقدرش نبقا ڭالس حدا لا پيصين.,ma nqdrsh nbqa gals hda la piscine.,I can't stay sitting by the pool.
ماعندكش شي كتاب ولا شي شاباكا؟,ma3andekch chi ktab wla chi shabaka?,Do you have a book or a window?
ماعندكش شي كتاب ولا شي شاباكا؟,ma3andekch chi ktab wla chi chabaka?,Do you have a book or a window?
ماعندكش شي كتاب ولا شي شاباكا؟,ma3andeksh shi ktab wla shi shabaka?,Do you have a book or a window?
نقدر نعتيك كتاب ديال اروسوم، جبت معايا كتاب ديال اروسوم,"n9der n3tik ktab dial errousom, jbt m3aya ktab dial errousom",I can give you a drawing book; I brought a drawing book with me.
نقدر نعتيك كتاب ديال اروسوم، جبت معايا كتاب ديال اروسوم,"nqder n3tik ktab dial errousom, jbt m3aya ktab dial errousom",I can give you a drawing book; I brought a drawing book with me.
ماكايعجبونيش لكتوبا ديال اروصوم.,makay3jbounich lktouba dial arousom.,I don't like Russian books.
ماكايعجبونيش لكتوبا ديال اروصوم.,makay3jbounish lktouba dial arousom.,I don't like Russian books.
عندي قتيراح .,3ndi 9tira7.,I have free time.
عندي قتيراح .,3ndi 9tirah.,I have free time.
عندي قتيراح .,3ndi qtira7.,I have free time.
عندي قتيراح .,3ndi qtirah.,I have free time.
الا مشينا نتمشاو دابا غادي نڭلص ب هودوء ف جنب لا پيصين لمودات نص ساعا من بعد.,ila mshina ntmshao daba ghadi ngls b hodou2 f jenb la piscine lmodat nos sa3a mn b3d.,"If we go for a walk now, I will sit calmly by the pool for half an hour afterward."
الا مشينا نتمشاو دابا غادي نڭلص ب هودوء ف جنب لا پيصين لمودات نص ساعا من بعد.,ila mchina ntmchao daba ghadi ngls b hodou2 f jenb la piscine lmodat nos sa3a mn b3d.,"If we go for a walk now, I will sit calmly by the pool for half an hour afterward."
ماغادي نڭول حتا كلما.,ma ghadi ngoul 7ta klma.,I won't say a word.
ماغادي نڭول حتا كلما.,ma ghadi ngoul hta klma.,I won't say a word.
ماغاديش نصدعك ڭاع .,ma ghadich nsad3k ga3.,I won't bother you at all.
ماغاديش نصدعك ڭاع .,ma ghadish nsad3k ga3.,I won't bother you at all.
واش كاتفلا؟,wash katfla?,Are you joking?
واش كاتفلا؟,wach katfla?,Are you joking?
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmchaw lmodat sa3a w nos w mn b3d maghadich yb9a lina 7ta lw9t bach nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmchaw lmodat sa3a w nos w mn b3d maghadich yb9a lina hta lw9t bach nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmchaw lmodat sa3a w nos w mn b3d maghadich ybqa lina 7ta lwqt bach nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmchaw lmodat sa3a w nos w mn b3d maghadich ybqa lina hta lwqt bach nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmshaw lmodat sa3a w nos w mn b3d maghadish yb9a lina 7ta lw9t bash nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmshaw lmodat sa3a w nos w mn b3d maghadish yb9a lina hta lw9t bash nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmshaw lmodat sa3a w nos w mn b3d maghadish ybqa lina 7ta lwqt bash nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
غادي نتمشاو لمودات ساعا و نص و من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيصين.,ghadi ntmshaw lmodat sa3a w nos w mn b3d maghadish ybqa lina hta lwqt bash nrj3o l la piscine.,"We will walk for an hour and a half, and then we won't have time to return to the pool."
نتا راءيع بلمعقول.,nta ra2i3 blma3qoul.,You are truly amazing.
الا بغيتينا نتمششاو غدا,ila bghitina ntmchaw ghda,If you want us to go for a walk tomorrow.
الا بغيتينا نتمششاو غدا,ila bghitina ntmshaw ghda,If you want us to go for a walk tomorrow.
غادي نبقا ساكت غير 20 داقيقا صافي.,ghadi nbqa saket ghir 20 da9i9a safi.,"I will stay silent for just 20 minutes, that's it."
غادي نبقا ساكت غير 20 داقيقا صافي.,ghadi nbqa saket ghir 20 daqiqa safi.,"I will stay silent for just 20 minutes, that's it."
واش تافقنا؟,wash tafeqna?,Did we agree?
واش تافقنا؟,wach tafeqna?,Did we agree?
ايه.,iya.,Yes.
و من بعد، كانواعدك غادي نكون مورافيق حسن فلعوطلا.,"w mn b3d, kanwa3dek ghadi nkoun morafiq 7sn f l3otla.","And then, I promise to be a better companion during the journey."
و من بعد، كانواعدك غادي نكون مورافيق حسن فلعوطلا.,"w mn b3d, kanwa3dek ghadi nkoun morafiq hsn f l3otla.","And then, I promise to be a better companion during the journey."
اه شوكران.,ah shokran.,"Oh, thank you."
اه شوكران.,ah chokran.,"Oh, thank you."
عرفت انا واعر بزاف.,3reft ana wa3r bzaf.,I knew I was very tough.
غادي نجيب مانشربو.,ghadi njib mancherbo.,I will bring something to drink.
غادي نجيب مانشربو.,ghadi njib mansherbo.,I will bring something to drink.
اشنو بغيتي؟,ashno bghiti?,What do you want?
اشنو بغيتي؟,achno bghiti?,What do you want?
بغيت عاصير ديال ليمون.,bghit 3asir dial limon.,I want lemon juice.
سمح ليا ماحاملش نرييب لحفلا، والاكين راني عييان ديال بصاح .,"sme7 liya ma7amelch nreyb l7afla, walakin rani 3yyan dial bsa7.","Sorry, I can't attend the party, but I'm truly exhausted."
سمح ليا ماحاملش نرييب لحفلا، والاكين راني عييان ديال بصاح .,"sme7 liya ma7amelsh nreyb l7afla, walakin rani 3yyan dial bsa7.","Sorry, I can't attend the party, but I'm truly exhausted."
سمح ليا ماحاملش نرييب لحفلا، والاكين راني عييان ديال بصاح .,"smeh liya mahamelch nreyb lhafla, walakin rani 3yyan dial bsah.","Sorry, I can't attend the party, but I'm truly exhausted."
سمح ليا ماحاملش نرييب لحفلا، والاكين راني عييان ديال بصاح .,"smeh liya mahamelsh nreyb lhafla, walakin rani 3yyan dial bsah.","Sorry, I can't attend the party, but I'm truly exhausted."
واخا انجيب لعاصاءير ديال ليمون.,wa5a njib l3asa2ir dyal limon.,"Alright, I'll bring the lemon juice."
واخا انجيب لعاصاءير ديال ليمون.,wakha njib l3asa2ir dyal limon.,"Alright, I'll bring the lemon juice."
و من بعد كانواعدك انخليك علا راحتك و نمشيو غدا نتمششاو غير شويا.,w mn b3d kanwa3dek ankhlik 3la ra7tk w nmshiw gheda ntmshshaw ghir chwya.,"And then I promise to leave you at ease, and tomorrow we’ll go for a short walk."
و من بعد كانواعدك انخليك علا راحتك و نمشيو غدا نتمششاو غير شويا.,w mn b3d kanwa3dek an5lik 3la ra7tk w nmchiw gheda ntmchchaw ghir chwya.,"And then I promise to leave you at ease, and tomorrow we’ll go for a short walk."
