Darija (Arabic),Darija (Arabizi),English
أ ولدي أنا متنحملهاش ف الليل,a weldi ana matan7melhach f llil,"My son, I can't bear it at night."
أ ولدي أنا متنحملهاش ف الليل,a weldi ana matan7melhash f llil,"My son, I can't bear it at night."
أ ولدي أنا متنحملهاش ف الليل,a weldi ana matanhmelhach f llil,"My son, I can't bear it at night."
أ ولدي أنا متنحملهاش ف الليل,a weldi ana matanhmelhash f llil,"My son, I can't bear it at night."
ادا غدا في الصباح,idan ghda f ssba7,If tomorrow morning
ادا غدا في الصباح,idan ghda f ssbah,If tomorrow morning
منين غادي تدوز نتا,mnin ghadi tdoz nta,Where will you pass by?
متقولش لي غادي لي السوق على ود التعبئة,matgoulch li ghadi l essou9 3la wed t3bi2a.,Don't tell me you're going to the market just for the phone credit.
متقولش لي غادي لي السوق على ود التعبئة,matgoulch li ghadi l essouq 3la wed t3bi2a.,Don't tell me you're going to the market just for the phone credit.
متقولش لي غادي لي السوق على ود التعبئة,matgoulsh li ghadi l essou9 3la wed t3bi2a.,Don't tell me you're going to the market just for the phone credit.
متقولش لي غادي لي السوق على ود التعبئة,matgoulsh li ghadi l essouq 3la wed t3bi2a.,Don't tell me you're going to the market just for the phone credit.
أنا عارفك,ana 3arfek,I know you.
شنو كتاكل,shno katakol,What are you eating?
شنو كتاكل,chno katakol,What are you eating?
شرب شرب التفاح عادي بزاف,shreb shreb etteffa7 3adi bzaf,Drinking apple juice is very normal.
شرب شرب التفاح عادي بزاف,chreb chreb etteffa7 3adi bzaf,Drinking apple juice is very normal.
شرب شرب التفاح عادي بزاف,chreb chreb etteffah 3adi bzaf,Drinking apple juice is very normal.
شرب شرب التفاح عادي بزاف,shreb shreb etteffah 3adi bzaf,Drinking apple juice is very normal.
مالك لاسق ف البلاصة,malek laseq f lblasa,Why are you stuck in the same place?
هو محلول هداك لي تتشري من عندو ديما,howa ma7loul hadak li tatshri mn 3ando dima,It's the solution you always buy from him.
هو محلول هداك لي تتشري من عندو ديما,howa ma7loul hadak li tatchri mn 3ando dima,It's the solution you always buy from him.
هو محلول هداك لي تتشري من عندو ديما,howa mahloul hadak li tatchri mn 3ando dima,It's the solution you always buy from him.
هو محلول هداك لي تتشري من عندو ديما,howa mahloul hadak li tatshri mn 3ando dima,It's the solution you always buy from him.
مسدود مكاينش ضو,msdoud makaynch do,"Blocked, no electricity."
مسدود مكاينش ضو,msdoud makaynsh do,"Blocked, no electricity."
عارف بلي خليل غدي يبات تماك ف البيت,3aref belli khalil ghadi ybat tmak f lbit,I know that Khalil will sleep there in the house.
عارف بلي خليل غدي يبات تماك ف البيت,3aref belli 5alil ghadi ybat tmak f lbit,I know that Khalil will sleep there in the house.
يمكن تينو معاه,ymkn tinu m3ah,You can stay with him.
ولكن لا تينو مبقاش تيبات ف البيت,walakin la tino mab9ash tibat f lbit,But Laino no longer sleeps at home.
ولكن لا تينو مبقاش تيبات ف البيت,walakin la tino mab9ach tibat f lbit,But Laino no longer sleeps at home.
ولكن لا تينو مبقاش تيبات ف البيت,walakin la tino mabqach tibat f lbit,But Laino no longer sleeps at home.
ولكن لا تينو مبقاش تيبات ف البيت,walakin la tino mabqash tibat f lbit,But Laino no longer sleeps at home.
معارفتش,ma3reftch,I don't know.
معارفتش,ma3reftsh,I don't know.
شي حاجة بحال هكدا,shi 7aja b7al hakda,Something like this.
شي حاجة بحال هكدا,chi 7aja b7al hakda,Something like this.
شي حاجة بحال هكدا,chi haja bhal hakda,Something like this.
شي حاجة بحال هكدا,shi haja bhal hakda,Something like this.
تيقني معارفش,tiy9ni ma3arefch,"Trust me, I don't know."
تيقني معارفش,tiy9ni ma3arefsh,"Trust me, I don't know."
تيقني معارفش,tiyqni ma3arefch,"Trust me, I don't know."
تيقني معارفش,tiyqni ma3arefsh,"Trust me, I don't know."
شحال حنا طناش,ch7al 7na 12,We are twelve.
شحال حنا طناش,chhal hna 12,We are twelve.
شحال حنا طناش,sh7al 7na 12,We are twelve.
شحال حنا طناش,shhal hna 12,We are twelve.
فاش يتجيو تمنية تيعني كتر من ستين في المئة,fash yitjiw 8 ti3ni ktr mn 60 fi lmiya,"When it reaches eight, it means more than sixty percent."
فاش يتجيو تمنية تيعني كتر من ستين في المئة,fach yitjiw 8 ti3ni ktr mn 60 fi lmiya,"When it reaches eight, it means more than sixty percent."
فاش يتجيو تمنية تيعني كتر من ستين في المئة,fach yitjiw h ti3ni ktr mn 60 fi lmiya,"When it reaches eight, it means more than sixty percent."
فاش يتجيو تمنية تيعني كتر من ستين في المئة,fash yitjiw h ti3ni ktr mn 60 fi lmiya,"When it reaches eight, it means more than sixty percent."
تخيل عندك ربعة وعشرين طالب و جاو سبعطاش,t5eyel 3ndk b3a w3echrin talib o jaw sbe3tach,"Imagine you have twenty-four students, and seventeen showed up"
تخيل عندك ربعة وعشرين طالب و جاو سبعطاش,t5eyel 3ndk b3a w3eshrin talib o jaw sbe3tash,"Imagine you have twenty-four students, and seventeen showed up"
تخيل عندك ربعة وعشرين طالب و جاو سبعطاش,tkheyel 3ndk b3a w3echrin talib o jaw sbe3tach,"Imagine you have twenty-four students, and seventeen showed up"
تخيل عندك ربعة وعشرين طالب و جاو سبعطاش,tkheyel 3ndk b3a w3eshrin talib o jaw sbe3tash,"Imagine you have twenty-four students, and seventeen showed up"
هدشي عادي,hadchi 3adi,This is normal.
هدشي عادي,hadshi 3adi,This is normal.
فاش تيجيو تمنية من طناش,fash tjiyu tmnya mn tnach,When it becomes eight out of twelve.
فاش تيجيو تمنية من طناش,fach tjiyu tmnya mn tnach,When it becomes eight out of twelve.
فاش تيجيو تمنية من طناش,fash tjiyu tmnya mn tnash,When it becomes eight out of twelve.
تيعني شي حاجة تتفرح,ti3ni chi 7aja tatfere7,It means something joyful.
تيعني شي حاجة تتفرح,ti3ni chi haja tatfereh,It means something joyful.
تيعني شي حاجة تتفرح,ti3ni shi 7aja tatfere7,It means something joyful.
تيعني شي حاجة تتفرح,ti3ni shi haja tatfereh,It means something joyful.
لعام لي فات كانو جوج في بلاصة واحد,l3am li fat kano juj f blasa wa7da,"Last year, there were two in one place."
لعام لي فات كانو جوج في بلاصة واحد,l3am li fat kano juj f blasa wahda,"Last year, there were two in one place."
هاد العام عندك خمسة وجد خمسة,had l3am 3ndk 5 wjd 5,This year you have five plus five.
هاد العام عندك خمسة وجد خمسة,had l3am 3ndk kh wjd kh,This year you have five plus five.
يقول متاخدش لبريزنطاسيون سبة,y9ol matakhodsh lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,y9ol mata5odch lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,y9ol mata5odsh lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,y9ol matakhodch lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,yqol mata5odch lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,yqol mata5odsh lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,yqol matakhodch lpresentation sebba,He says don't take the presentation as an insult.
يقول متاخدش لبريزنطاسيون سبة,yqol matakhodsh lpresentation sebba,He says don't take the presentation as an insult.
تمشي تقرا كل نهار ميمكنش توجد كل شي,tmshi te9ra kol nhar maymknsh tjewd kol chi,You can't prepare everything while studying every day.
تمشي تقرا كل نهار ميمكنش توجد كل شي,tmchi te9ra kol nhar maymknch tjewd kol chi,You can't prepare everything while studying every day.
تمشي تقرا كل نهار ميمكنش توجد كل شي,tmchi teqra kol nhar maymknch tjewd kol chi,You can't prepare everything while studying every day.
تمشي تقرا كل نهار ميمكنش توجد كل شي,tmshi te9ra kol nhar maymknsh tjewd kol shi,You can't prepare everything while studying every day.
تمشي تقرا كل نهار ميمكنش توجد كل شي,tmshi teqra kol nhar maymknsh tjewd kol chi,You can't prepare everything while studying every day.
تمشي تقرا كل نهار ميمكنش توجد كل شي,tmshi teqra kol nhar maymknsh tjewd kol shi,You can't prepare everything while studying every day.
كل نهار من التمنية ل الربعة كترجع محلوق ل الدار,kol nhar mn tmenya l errab3a katrj3 m7loq l eddar,"Every day from eight to four, you come back exhausted to the house."
كل نهار من التمنية ل الربعة كترجع محلوق ل الدار,kol nhar mn tmenya l errab3a katrj3 mhloq l eddar,"Every day from eight to four, you come back exhausted to the house."
قرايتنا مزيانة ولكن البرنامج ديالنا عامر,9raytna mzyana walakin lprogram dyalna 3amer,"Our studies are good, but our schedule is packed."
قرايتنا مزيانة ولكن البرنامج ديالنا عامر,qraytna mzyana walakin lprogram dyalna 3amer,"Our studies are good, but our schedule is packed."
شفتي ديما من التمنيت ل الربعة تيقني أنا كنت غدي نقراها ف لول من بعد فاش شفتها هاكدة معجبتنيش,chfiti dima mn ttmeniya l rreb3a tiy9ni ana knt ghadi nqraha f lluwl mn b3d fash shftha hakda ma3jbatnich,"You see, always from eight to four, trust me, I was going to read it at first, but then when I saw it like that, I didn't like it."
شفتي ديما من التمنيت ل الربعة تيقني أنا كنت غدي نقراها ف لول من بعد فاش شفتها هاكدة معجبتنيش,chfiti dima mn ttmeniya l rreb3a tiy9ni ana knt ghadi nqraha f lluwl mn b3d fach chftha hakda ma3jbatnich,"You see, always from eight to four, trust me, I was going to read it at first, but then when I saw it like that, I didn't like it."
شفتي ديما من التمنيت ل الربعة تيقني أنا كنت غدي نقراها ف لول من بعد فاش شفتها هاكدة معجبتنيش,chfiti dima mn ttmeniya l rreb3a tiyqni ana knt ghadi nqraha f lluwl mn b3d fach chftha hakda ma3jbatnich,"You see, always from eight to four, trust me, I was going to read it at first, but then when I saw it like that, I didn't like it."
شفتي ديما من التمنيت ل الربعة تيقني أنا كنت غدي نقراها ف لول من بعد فاش شفتها هاكدة معجبتنيش,chfiti dima mn ttmeniya l rreb3a tiyqni ana knt ghadi nqraha f lluwl mn b3d fash shftha hakda ma3jbatnich,"You see, always from eight to four, trust me, I was going to read it at first, but then when I saw it like that, I didn't like it."
شفتي ديما من التمنيت ل الربعة تيقني أنا كنت غدي نقراها ف لول من بعد فاش شفتها هاكدة معجبتنيش,shfiti dima mn ttmeniya l rreb3a tiy9ni ana knt ghadi nqraha f lluwl mn b3d fash shftha hakda ma3jbatnish,"You see, always from eight to four, trust me, I was going to read it at first, but then when I saw it like that, I didn't like it."
شفتي ديما من التمنيت ل الربعة تيقني أنا كنت غدي نقراها ف لول من بعد فاش شفتها هاكدة معجبتنيش,shfiti dima mn ttmeniya l rreb3a tiyqni ana knt ghadi nqraha f lluwl mn b3d fash shftha hakda ma3jbatnish,"You see, always from eight to four, trust me, I was going to read it at first, but then when I saw it like that, I didn't like it."
كنتفكر جربتها واحد يومين ولكن من بعد صافي,kantfkr jrbtha wa7d youmen walakin mn b3d safi,"I was thinking about trying it for a couple of days, but then I stopped."
كنتفكر جربتها واحد يومين ولكن من بعد صافي,kantfkr jrbtha wahd youmen walakin mn b3d safi,"I was thinking about trying it for a couple of days, but then I stopped."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn l9it rassi we9tma tanrje3 tanl9a rassi tan7et rassi fo9 lm5eda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn l9it rassi we9tma tanrje3 tanl9a rassi tan7et rassi fo9 lmkheda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn l9it rassi we9tma tanrje3 tanl9a rassi tanhet rassi fo9 lm5eda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn l9it rassi we9tma tanrje3 tanl9a rassi tanhet rassi fo9 lmkheda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn lqit rassi weqtma tanrje3 tanlqa rassi tan7et rassi foq lm5eda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn lqit rassi weqtma tanrje3 tanlqa rassi tan7et rassi foq lmkheda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn lqit rassi weqtma tanrje3 tanlqa rassi tanhet rassi foq lm5eda,"In these past two days, I found myself lying down on the pillow every time I came back."
ف دوك اليوماين لقيت راسي وقتما تنرجع تنلقا راسي تنحط راسي فوق المخدة,f dok lyoumayn lqit rassi weqtma tanrje3 tanlqa rassi tanhet rassi foq lmkheda,"In these past two days, I found myself lying down on the pillow every time I came back."
صافي سالا هدشي كل شي,safi sala hadchi kolchi,"That's it, everything is finished."
صافي سالا هدشي كل شي,safi sala hadshi kolshi,"That's it, everything is finished."
أجي بعدة واش الشباب تريناو,aji b3da wash eshshabab trinaw,"Come here, did the guys work out?"
أجي بعدة واش الشباب تريناو,aji b3da wach echchabab trinaw,"Come here, did the guys work out?"
على ود هداك,3la wed hadak,Because of that.
تريناو,trinaw,They trained.
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bikhir fin mshat lfer9a 7na hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bi5ir fin mchat lfer9a 7na hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bi5ir fin mchat lfer9a hna hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bi5ir fin mchat lferqa 7na hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bi5ir fin mchat lferqa hna hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bikhir fin mchat lfer9a 7na hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bikhir fin mchat lfer9a hna hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bikhir fin mchat lferqa 7na hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,chokran salam 3likom wach nta bikhir fin mchat lferqa hna hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bi5ir fin mshat lfer9a 7na hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bi5ir fin mshat lfer9a hna hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bi5ir fin mshat lferqa 7na hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bi5ir fin mshat lferqa hna hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bikhir fin mshat lfer9a hna hna fari9,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bikhir fin mshat lferqa 7na hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
شكرا السلام عليكم واش نت بخير فين مشات الفرقة حنا هنا فريق,shokran salam 3likom wash nta bikhir fin mshat lferqa hna hna fariq,"Thank you, peace be upon you. Are you doing well? Where did the team go? We are here as a team."
مرحبة بيكم كيف دايرين واش ترينيتو مزيان,mar7ba bikom kif dayrin wash trinito mzyan,Welcome! How are you? Did you train well?
مرحبة بيكم كيف دايرين واش ترينيتو مزيان,mar7ba bikom kif dayrin wach trinito mzyan,Welcome! How are you? Did you train well?
مرحبة بيكم كيف دايرين واش ترينيتو مزيان,marhba bikom kif dayrin wach trinito mzyan,Welcome! How are you? Did you train well?
مرحبة بيكم كيف دايرين واش ترينيتو مزيان,marhba bikom kif dayrin wash trinito mzyan,Welcome! How are you? Did you train well?
شويت ما تقد تعرف,chwiya tma ta9dar t3arf,"A little, I can't tell."
شويت ما تقد تعرف,chwiya tma taqdar t3arf,"A little, I can't tell."
شويت ما تقد تعرف,shwiya tma ta9dar t3arf,"A little, I can't tell."
شويت ما تقد تعرف,shwiya tma taqdar t3arf,"A little, I can't tell."
وجدو مزيان,wjdo mzyan,Prepare well.
خالد حنايا جايين,khaled 7naya jayen,"Khalid, we're on our way."
خالد حنايا جايين,5aled 7naya jayen,"Khalid, we're on our way."
خالد حنايا جايين,5aled hnaya jayen,"Khalid, we're on our way."
خالد حنايا جايين,khaled hnaya jayen,"Khalid, we're on our way."
منين غدي نشري القهوة,mnin ghadi nchri l9ahwa,Where will I buy the coffee?
منين غدي نشري القهوة,mnin ghadi nchri lqahwa,Where will I buy the coffee?
منين غدي نشري القهوة,mnin ghadi nshri l9ahwa,Where will I buy the coffee?
منين غدي نشري القهوة,mnin ghadi nshri lqahwa,Where will I buy the coffee?
من عند علي,men 3end 3liy,From Ali
من علي,men 3li,Who is Ali?
علي تيبيع القهوة,3liy kaybi3 l9ahwa,Ali sells coffee.
علي تيبيع القهوة,3liy kaybi3 lqahwa,Ali sells coffee.
فين غادي,fin ghadi?,Where are you going?
حمزة كيداير,hamza kidayer,How is Hamza doing?
بخير,bikhir,Good.
بخير,bi5ir,Good.
شديت زينو ليوم,chdit zino lyoom,I caught his beauty today.
شديت زينو ليوم,shdit zino lyoom,I caught his beauty today.
تيقني البرد بزاف,tiy9ni lberd bzaf,I’m very cold.
تيقني البرد بزاف,tiyqni lberd bzaf,I’m very cold.
سولو واش كاينة القهوة,s2lo wash kayna l9hwa,Ask if there is coffee.
سولو واش كاينة القهوة,s2lo wach kayna l9hwa,Ask if there is coffee.
سولو واش كاينة القهوة,s2lo wach kayna lqhwa,Ask if there is coffee.
سولو واش كاينة القهوة,s2lo wash kayna lqhwa,Ask if there is coffee.
عطيني وحدة واش عندك غير هاد النوع بوحدو,3atini wa7da wash 3andek ghir had nnou3 bou7do,Give me one. Do you only have this type?
عطيني وحدة واش عندك غير هاد النوع بوحدو,3atini wa7da wach 3andek ghir had nnou3 bou7do,Give me one. Do you only have this type?
عطيني وحدة واش عندك غير هاد النوع بوحدو,3atini wahda wach 3andek ghir had nnou3 bouhdo,Give me one. Do you only have this type?
عطيني وحدة واش عندك غير هاد النوع بوحدو,3atini wahda wash 3andek ghir had nnou3 bouhdo,Give me one. Do you only have this type?
و لخرا مكيناش,w lkhra makaynash,"And in the end, there's nothing."
و لخرا مكيناش,w l5ra makaynach,"And in the end, there's nothing."
و لخرا مكيناش,w l5ra makaynash,"And in the end, there's nothing."
و لخرا مكيناش,w lkhra makaynach,"And in the end, there's nothing."
بشحال,bch7al,How much?
بشحال,bchhal,How much?
بشحال,bsh7al,How much?
بشحال,bshhal,How much?
خمسطاشر دينار,15 dinar,Fifteen dinars.
تماك لفلوس,tmak lflous,There is the money.
نهار لخميس كتكون الجامعة ديما خاوية,nhar lkhmis katkoun ljami3a dima khawya,"On Thursdays, the university is always empty."
نهار لخميس كتكون الجامعة ديما خاوية,nhar l5mis katkoun ljami3a dima 5awya,"On Thursdays, the university is always empty."
ليوم مشيت مع الطناش و قريت سعتاين,lyoum mshit m3a ltnach w qrit sa3tain,"Today, I procrastinated and studied for two hours."
ليوم مشيت مع الطناش و قريت سعتاين,lyoum mchit m3a ltnach w qrit sa3tain,"Today, I procrastinated and studied for two hours."
ليوم مشيت مع الطناش و قريت سعتاين,lyoum mshit m3a ltnash w qrit sa3tain,"Today, I procrastinated and studied for two hours."
وجدت فيها التطبيق و رجعت,wjedt fiha etta6bi9 w rj3t,I found the app and returned.
وجدت فيها التطبيق و رجعت,wjedt fiha etta6biq w rj3t,I found the app and returned.
وجدت فيها التطبيق و رجعت,wjedt fiha ettatbi9 w rj3t,I found the app and returned.
وجدت فيها التطبيق و رجعت,wjedt fiha ettatbiq w rj3t,I found the app and returned.
إما أنا من التسعود و نص حتى ل العشرة من بعد رجعت,ima ana mn etts3oud w nos 7tta l l3chra mn b3d rj3t,I came back around 9:30 or 10.
إما أنا من التسعود و نص حتى ل العشرة من بعد رجعت,ima ana mn etts3oud w nos 7tta l l3shra mn b3d rj3t,I came back around 9:30 or 10.
إما أنا من التسعود و نص حتى ل العشرة من بعد رجعت,ima ana mn etts3oud w nos htta l l3chra mn b3d rj3t,I came back around 9:30 or 10.
إما أنا من التسعود و نص حتى ل العشرة من بعد رجعت,ima ana mn etts3oud w nos htta l l3shra mn b3d rj3t,I came back around 9:30 or 10.
فيما فاش كتكون مشغول كيحتاجك كلشي,fima fash katkon mshghol ki7tajk kolshi,"When you're busy, everyone needs you."
فيما فاش كتكون مشغول كيحتاجك كلشي,fima fach katkon mchghol ki7tajk kolchi,"When you're busy, everyone needs you."
فيما فاش كتكون مشغول كيحتاجك كلشي,fima fach katkon mchghol kihtajk kolchi,"When you're busy, everyone needs you."
فيما فاش كتكون مشغول كيحتاجك كلشي,fima fash katkon mshghol kihtajk kolshi,"When you're busy, everyone needs you."
بصح شفتهم,besah chefthom,I really saw them.
بصح شفتهم,besah shefthom,I really saw them.
قالو لينا التلات بيكم هدشي مزيان,9alo lina tlata bikom hadchi mzyan,"They told us that Tuesday works for you, that's good."
قالو لينا التلات بيكم هدشي مزيان,9alo lina tlata bikom hadshi mzyan,"They told us that Tuesday works for you, that's good."
قالو لينا التلات بيكم هدشي مزيان,qalo lina tlata bikom hadchi mzyan,"They told us that Tuesday works for you, that's good."
قالو لينا التلات بيكم هدشي مزيان,qalo lina tlata bikom hadshi mzyan,"They told us that Tuesday works for you, that's good."
قال لينا كل واحد بوحدو,gal lina kol wa7ed bo7do,"He said, ""Each one on their own."""
قال لينا كل واحد بوحدو,gal lina kol wahed bohdo,"He said, ""Each one on their own."""
بصح قال دكشي,bessa7 gal dakchi,Did he really say that?
بصح قال دكشي,bessa7 gal dakshi,Did he really say that?
بصح قال دكشي,bessah gal dakchi,Did he really say that?
بصح قال دكشي,bessah gal dakshi,Did he really say that?
لا بولعقود قال لنا السيمانة الجاية,la boul39oud gal lena simana ljaya,La Boulaqoud told us next week.
آجي كاينة بݣرة بيضا و كحلة هديك لي من هولاند,aji kayna bgra bayda w k7la hadik li mn holanda,"Come, there’s a black and white cow, the one from Holland."
آجي كاينة بݣرة بيضا و كحلة هديك لي من هولاند,aji kayna bgra bayda w khla hadik li mn holanda,"Come, there’s a black and white cow, the one from Holland."
المهم حنا غاديين,lmohim 7na ghadiin,The important thing is we're going.
المهم حنا غاديين,lmohim hna ghadiin,The important thing is we're going.
نت إلى بغيتي تصنع شي واحد,nta ila bghiti tsna3 chi wa7ed,"You, if you want to create someone."
نت إلى بغيتي تصنع شي واحد,nta ila bghiti tsna3 chi wahed,"You, if you want to create someone."
نت إلى بغيتي تصنع شي واحد,nta ila bghiti tsna3 shi wa7ed,"You, if you want to create someone."
نت إلى بغيتي تصنع شي واحد,nta ila bghiti tsna3 shi wahed,"You, if you want to create someone."
تقض تصنعو تجمع كلشي و تصنعو,tqed tsen3o tjma3 kolchi w tsen3o,"You make it, gather everything, and create it."
تقض تصنعو تجمع كلشي و تصنعو,tqed tsen3o tjma3 kolshi w tsen3o,"You make it, gather everything, and create it."
ولكن كيفاش ينطق,walakin kifash ynt9,But how is it pronounced?
ولكن كيفاش ينطق,walakin kifach ynt9,But how is it pronounced?
ولكن كيفاش ينطق,walakin kifach yntq,But how is it pronounced?
ولكن كيفاش ينطق,walakin kifash yntq,But how is it pronounced?
تدير الدم في القلب و مغديش ينطق,tdir ddm f l9lb w mghadich ynt9,It pumps blood in the heart and won't speak.
تدير الدم في القلب و مغديش ينطق,tdir ddm f l9lb w mghadish ynt9,It pumps blood in the heart and won't speak.
تدير الدم في القلب و مغديش ينطق,tdir ddm f lqlb w mghadich yntq,It pumps blood in the heart and won't speak.
تدير الدم في القلب و مغديش ينطق,tdir ddm f lqlb w mghadish yntq,It pumps blood in the heart and won't speak.
فهمتي هدشي,fhemti hadchi,Did you understand this?
فهمتي هدشي,fhemti hadshi,Did you understand this?
لروح هي لي مقدوش يفسروها,lrou7 hiya li maqdouch yfsrouha,The soul is what they cannot explain.
لروح هي لي مقدوش يفسروها,lrou7 hiya li maqdoush yfsrouha,The soul is what they cannot explain.
لروح هي لي مقدوش يفسروها,lrouh hiya li maqdouch yfsrouha,The soul is what they cannot explain.
لروح هي لي مقدوش يفسروها,lrouh hiya li maqdoush yfsrouha,The soul is what they cannot explain.
منها كلشي تيبدى,mnha kolchi taybda,Everything starts from it.
منها كلشي تيبدى,mnha kolshi taybda,Everything starts from it.
هو لي تيوزع الدم في الجسم كلو,howa li kaywzza3 dam f ljism kollo,It is what distributes blood throughout the entire body.
تدير الدم,tdir ddm,"""Causes trouble"" or ""stirs up conflict"""
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolchi w l9elb taynbad walakin linsan machi 7ay,"A body with blood and everything, and the heart is beating, but the person is not alive."
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolchi w l9elb taynbad walakin linsan machi hay,"A body with blood and everything, and the heart is beating, but the person is not alive."
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolchi w lqelb taynbad walakin linsan machi 7ay,"A body with blood and everything, and the heart is beating, but the person is not alive."
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolchi w lqelb taynbad walakin linsan machi hay,"A body with blood and everything, and the heart is beating, but the person is not alive."
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolshi w l9elb taynbad walakin linsan mashi 7ay,"A body with blood and everything, and the heart is beating, but the person is not alive."
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolshi w l9elb taynbad walakin linsan mashi hay,"A body with blood and everything, and the heart is beating, but the person is not alive."
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolshi w lqelb taynbad walakin linsan mashi 7ay,"A body with blood and everything, and the heart is beating, but the person is not alive."
